NAME	monocyte	T cell	hematopoietic stem cell	granulocyte	erythrocyte	B cell	macrophage	Fraction A pre-pro B cell
Mtap4	1	1	24.9373886590537	38.2828506592877	1	25.6274430292898	42.3403027276622	1
Mtap7	1	1	1	1	1	31.9617609338346	1	79.6478864427166
Mtap7d1	58.745684210692	1	32.6636195524018	1	1	1	109.788099507822	1
Mtf1	1	1	22.1231436242269	1	1	1	1	1
Mtf2	1	31.6732908837513	51.9096342972457	1	1	110.66907848724	1	186.899445307857
Mtfr1	1	1	46.244004146957	1	1	1	1	1
Mthfd1l	1	1	1	1	1	42.456750547326	1	1
Mthfd2	34.1209730180963	1	77.3381102400159	1	1	72.3223802177307	1	1
Mthfs	1	1	1	41.6386179757523	1	1	44.2940230375941	1
Mtmr1	1	1	1	1	1	1	39.2626609270194	1
Mtmr2	1	1	1	1	1	35.074729026447	1	1
Mtmr3	29.5103368133805	1	33.3998732112759	46.5391981413896	1	32.5518061086184	1	1
Mtmr6	67.343616736555	1	35.104300873709	56.4727287206459	1	1	1	1
Mtpap	1	1	1	1	1	37.84326095003	1	69.848040782937
Mtss1	1	1	1	1	1	122.236868153413	82.7611592958943	158.056783684326
Mtus1	74.0671685233185	1	42.9404004226881	100.228303797561	1	1	1	1
Mvd	51.781730432194	1	1	1	1	1	34.7255819215204	1
Mvp	37.4689197184818	1	1	1	1	1	38.3444577808704	1
Mx1	47.7435322587185	1	1	1	1	1	1	1
Mxd1	1	1	56.3761065933187	388.311468429562	127.479592168878	1	50.8440741911459	1
Mxd3	1	1	50.220867153139	1	1	72.9455406302637	1	1
Mxd4	1	1	1	1	1	1	1	94.3708714276417
Myadm	103.230895932973	1	1	1	1	1	42.4314677454518	1
Myb	1	1	102.209823531131	1	1	238.042296778809	65.4452768910187	368.089875570398
Mybbp1a	31.4527911285333	61.0348303628292	34.3669855065944	1	1	60.4235801542053	41.8774177077879	1
Mybl2	1	1	36.9231225019378	1	1	67.2804186241272	1	1
Mycbp	1	1	37.5709879603579	1	1	67.563834204529	1	1
Mycl1	1	1	1	1	1	1	98.1452836491215	1
Myd88	64.7193935933569	43.9543564482244	28.8131112470602	1	1	1	32.5862681671146	1
Myef2	1	1	1	1	1	60.137670635084	1	42.4264084553077
Myl10	1	1	1	1	1	1	1	273.81664927141
Myl4	1	1	1	1	1	682.835116777759	1	1
Mylk3	1	1	1	1	41.5986220293732	1	1	1
Myo1c	1	1	1	1	1	72.4631390165492	35.2971721459567	123.312438696498
Myo1e	1	1	1	1	1	43.4027365946182	1	1
Myo1f	229.786464172112	59.7919228112451	98.4023233412414	155.8105896834	1	1	1	1
Myo5a	67.0264505462978	1	37.3102439892088	50.2769219558503	1	1	118.016448605285	1
Myo7a	1	1	1	1	1	1	1	63.3813449700664
Myo9b	53.3913105578401	42.724192178709	21.9406947729831	1	1	1	37.3380334022741	1
Mysm1	1	38.4552473905358	1	1	1	38.7307306368872	51.4924880786447	1
Myst1	1	1	1	1	1	1	1	58.6399557145786
Mzt1	1	1	68.6659416123535	1	1	79.3599707739997	1	1
N4bp1	42.3038370786135	1	24.4338548289713	52.284249733969	1	1	1	1
N4bp2	1	1	1	1	1	1	1	52.3924694625081
N4bp2l1	41.5376506162895	1	1	1	1	1	1	1
N4bp3	1	1	1	1	1	32.2395880975259	60.3920971195218	255.076112206974
N6amt1	1	1	1	1	1	1	1	66.2788861633671
Naaa	205.37397291493	1	48.139324080216	1	1	1	1	1
Nab1	43.5076435935885	54.1820230438694	27.5563729389698	1	1	1	53.4412456080952	1
Nadk	264.588059770834	1	87.3593172523215	220.090613267497	1	40.9989100845635	44.9436256493195	1
Naga	33.0046763498027	1	32.9351471886949	1	1	1	73.8145067505733	1
Nagpa	65.9871038770661	1	31.2828420648225	1	1	1	40.4423733306173	1
Naip2	49.1641964036315	1	1	1	1	1	1	1
Narf	1	1	42.527092762632	1	69.6712897517192	35.4356901479082	1	75.5953535913248
Nasp	1	1	105.773887612839	1	1	251.20130054244	1	31.8325283233732
Nav1	39.1326025118456	1	1	1	1	1	1	1
Nbeal2	1	43.8728844328665	1	45.2494142442275	1	1	1	1
Nbr1	1	1	1	1	1	1	32.9459668952586	1
Ncam1	1	1	37.8801690456574	35.913826360396	1	1	1	1
Ncapd2	1	1	63.0473302146881	1	1	120.530476786795	1	1
Ncapd3	1	31.093281357519	62.6660731931185	1	1	119.534412376772	1	1
Ncapg	1	1	62.591407537896	1	1	115.539676595506	1	1
Ncapg2	1	1	46.3231893980971	1	1	67.448935671896	1	1
Ncaph	1	1	32.653365800711	1	1	90.8785436427501	1	1
Ncbp1	1	1	43.1182938796565	1	1	51.6476935679659	1	1
Nceh1	1	1	23.5737900665462	1	1	1	61.6389805362586	1
Ncf1	160.981383678241	1	211.63739256364	651.313714177496	31.9948390940006	44.5423880002971	197.888360222322	1
Ncf2	331.025251013033	1	99.7507799678987	260.516510293352	1	57.8457891077221	42.4016344644529	71.9469399174073
Ncf4	222.238967232032	1	206.95125714211	313.156971526608	38.839419242381	54.5427747156937	58.9891493333769	54.805020893701
Ncoa1	50.239321500149	1	1	1	1	1	1	1
Ncoa4	39.4652052843211	1	111.984040926025	126.79714567675	312.492601580296	32.68247648956	80.0262291888215	57.0781467750061
Ncoa5	1	1	1	1	1	29.2015459265536	1	1
Ncoa7	62.1263977086496	1	48.3166075393747	1	44.3439237996843	29.6215059167427	1	1
Ncor2	43.0026549542093	1	1	1	1	1	1	1
Ncr1	1	80.541250463535	1	1	1	1	1	1
Ndc80	1	1	50.8583433829219	1	1	122.141373133705	1	1
Nde1	1	1	54.3879182255918	1	1	95.2793578660326	1	1
Ndel1	36.5774279366679	1	23.5596579813434	52.5405386244193	1	1	1	49.1552128053948
Ndfip1	37.1808937889182	92.3884186201018	21.3388822828912	1	1	35.9531688956564	36.0319827179382	74.8586209560742
Ndrg1	89.700195766626	1	26.4335305137483	1	1	1	1	1
Ndufaf4	1	46.4522160461613	27.6404425807202	1	1	26.733342792588	1	1
Nedd9	1	1	1	56.6453013457696	1	86.8269313692498	1	109.41807205859
Neil3	1	1	45.4222439250091	1	1	94.8598919556805	1	1
Nek2	1	1	29.163905602001	1	1	88.4537019943133	1	1
Nek6	1	1	1	1	1	1	137.34442785021	1
Nenf	37.2102420635896	1	43.9140615240578	1	1	1	91.1092213508508	1
Net1	1	1	28.7831489487436	1	1	1	117.896445733543	1
Neurl3	64.4416305107813	82.5853341216824	1	1	1	1	1	1
Nfam1	86.3909584801418	1	32.6552953951152	77.8382617727595	1	1	1	1
Nfat5	1	1	1	1	1	1	1	62.7596682237825
Nfatc1	1	62.2626960227321	1	1	1	41.5353054810169	58.080729167163	1
Nfatc2ip	1	1	1	1	1	55.1363088320228	1	1
Nfatc3	1	45.1765764607528	1	1	1	47.8571695500834	1	52.6645728184131
Nfe2	97.1781362149181	1	88.6198677273975	142.245016899961	72.8557857660238	1	1	1
Nfic	75.17202430567	1	42.0133891557101	35.630312081829	1	1	1	1
Nfil3	57.0496225058784	1	1	1	1	1	1	1
Nfkb2	41.9127590336717	1	1	1	1	1	1	1
Nfkbid	1	59.8634541598447	1	1	1	64.0193877700739	1	1
Nfkbie	1	1	1	1	1	40.8565873761939	44.0752103949777	103.451350915087
Nfx1	1	1	1	1	1	1	35.1362236333146	1
Nfyb	1	1	67.1354272059809	1	1	129.137331749589	1	87.3983796285001
Ng23	1	1	1	1	1	40.8735878313315	1	158.946422852461
Ngly1	36.386549366291	40.833299144516	31.3479036022458	1	1	33.4146674516237	1	1
Ngp	596.072865656482	355.391507685112	14909.4711519004	43652.0807759415	821.907281786381	381.517360572528	869.699360520459	370.358341184516
Nhsl2	63.5905456510785	1	26.6010185691869	91.965252287054	1	1	1	1
Ninj1	191.239343458226	1	63.6566035342817	42.5410832799539	1	41.8455846952738	1	405.088657670323
Nipsnap1	1	1	1	1	1	1	1	61.2551070646201
Nit2	1	1	21.705574167012	1	1	1	1	1
Nkg7	1	1557.53366450894	300.608677225034	1	1	1	1	1
Nkiras2	66.925202482367	1	27.4518335366862	1	1	36.3576134422708	1	1
Nlrp3	35.7720369344379	1	1	1	1	1	1	1
Nme1	143.074164218568	295.019653534204	253.120314657196	1	1	365.087726420807	170.537195609729	166.534466746146
Nme4	1	1	25.6378244891237	1	1	1	1	1
Nme6	1	1	21.3010582892245	1	1	1	1	1
Nmral1	1	1	39.0397903286478	1	1	154.006741384625	1	1
Nnt	1	1	1	1	1	34.8195919669096	1	1
Noa1	1	1	23.2800182713725	1	1	1	1	1
Nod1	1	1	1	52.4971089709556	1	1	1	1
Nol8	1	45.9665707576618	1	1	1	37.8495251699936	1	37.6827217202306
Nolc1	1	42.180539148592	60.139472561431	1	1	75.930827243598	71.0279385302949	1
Nomo1	1	1	24.2385288625691	1	1	1	1	1
Nop14	1	57.1081055276369	25.1952300571348	1	1	33.5418486926727	58.0579727552576	1
Notch1	45.0085756927117	1	1	55.9548377668665	1	1	116.826145105343	1
Notch2	95.9493440111961	1	32.5958222242185	42.451638528106	1	1	1	1
Npc1	1	1	1	1	1	1	92.5105359009384	1
Npm3.ps1	1	43.6709308713939	28.1221649753653	1	1	38.602862783878	35.0246724373079	1
Nptn	115.350311785189	1	86.223894380463	43.7505977703564	1	31.0069196517521	268.475591976878	1
Nqo2	47.6925497854406	1	37.3589655340694	41.387159884223	1	1	1	1
Nr1d1	1	1	1	1	1	1	1	46.8825730108453
Nr2c2	1	1	1	1	1	30.2397493869337	1	1
Nr4a1	66.7208900598164	1	1	1	1	1	1	1
Nr4a2	1	57.1896969277055	1	1	1	1	1	1
Nrgn	1	1	1	1	1	84.5674857547441	1	1
Nrip1	1	1	1	1	1	1	1	36.5507462856206
Nrp	1	42.0008823685841	33.1443811210463	1	1	41.50121674757	86.1895854728475	1
Nrp1	117.172174139983	1	34.2585144542739	1	1	1	175.463789892666	1
Nrxn2	1	1	1	1	1	1	50.8236723942171	1
Nsdhl	1	1	1	1	1	1	34.4340910814665	1
Nsg2	1	90.89589099216	1	1	1	1	1	1
Nsmaf	1	1	1	1	1	1	55.4708863157473	1
Nsun6	1	52.0509090033541	1	1	1	1	1	1
Nt5c2	1	1	1	1	1	62.4154420151772	1	74.3841126246822
Nt5c3	63.7825910571032	48.0751299016374	190.418768272012	62.2511406016998	798.40332342075	50.3291061926473	53.2476818343989	69.1140399204427
Nt5dc2	1	1	31.8216901574093	1	1	76.1546555450425	1	1
Nt5m	1	1	1	1	1	1	59.3061760767728	1
Ntpcr	39.8526608879958	1	1	1	1	1	44.525839308649	1
Nuak2	39.490538941052	1	1	1	1	1	1	1
Nucb2	31.9429443341275	1	47.6846808548639	40.9351185530033	1	1	437.505755151015	1
Nudt1	1	1	32.8593197342109	1	1	21.0373033504586	1	1
Nudt16	1	1	1	1	1	1	58.5424904602893	1
Nudt18	1	1	1	1	1	1	54.3616277861595	1
Nudt2	1	1	1	1	1	1	47.8800376382944	1
Nudt22	1	1	1	1	1	1	1	45.9325331469817
Nudt4	67.8122790650669	1	154.076630013482	231.752666606893	37.5866293604638	113.779811293657	1	64.302539998228
Nudt9	1	37.9634088400381	32.2659005988436	1	1	33.4792522003395	1	44.3162597940737
Nuf2	1	1	47.567198730098	1	1	92.6486230704	1	1
Nup107	1	1	20.3384754282972	1	1	45.1199675717571	1	1
Nup153	1	39.8984582527816	23.8507435421337	1	1	32.4290287953072	1	1
Nup37	1	1	32.2519608730458	1	1	68.8017495875995	1	1
Nup43	1	1	1	1	1	30.7255713276599	1	1
Nup50	32.2797627257261	43.9323534869325	55.5375779781516	1	1	76.9108744030771	1	1
Nup62	1	1	44.2609582420028	1	1	107.994256573353	1	1
Nup93	1	1	1	1	1	39.0283155935887	1	1
Nupr1	112.64682600611	1	1	1	1	1	1	1
Nusap1	1	1	192.434757107166	1	253.052748805234	341.121518750214	1	1
Nxf1	1	1	30.7046643444111	1	1	46.8066234680792	75.7188061559727	1
Oas1a	109.467948234703	1	1	1	1	1	1	1
Oas3	60.3049819466567	1	1	43.8625104513692	36.5993148264789	1	1	1
Oasl2	81.9150174657351	1	1	1	46.6748111865756	1	1	1
Oat	33.1926222941287	1	49.3218428529559	1	1	108.350133689547	1	1
Obfc2a	55.4312643538118	46.3097955140431	1	44.2293725502188	1	1	1	1
Ocel1	1	1	24.1124723494278	1	1	1	1	1
Odf2	1	1	37.8877690484032	1	1	59.7526996768316	1	1
Ogfrl1	192.237937036284	1	155.017061236295	232.828376282187	1	48.0405845384183	107.811685527751	63.7630724955878
Olfm1	37.3367764903779	1	1	1	1	1	1	1
Olfml2b	1	1	1	56.2164999090979	1	1	1	1
Opa1	1	1	1	1	1	34.2930838490657	1	1
Optn	1	1	33.7933251435534	1	40.3710306058612	1	1	1
Orai1	88.7024734775528	1	52.2052718086173	92.051454087347	1	1	34.7589033664737	32.3596131614405
Orai2	1	1	1	1	1	1	42.6282721993723	42.9408819792754
Orc6	1	1	89.6137340574023	1	1	105.816796987318	1	1
Orm1	1	1	75.8649929697913	157.503956072799	1	1	1	1
Osbpl11	1	1	1	1	1	1	1	27.1659788734299
Osbpl2	1	1	21.78100847488	39.3273685426412	1	1	1	1
Osm	59.3500349789906	1	1	187.133294220086	1	1	1	1
Otub2	1	1	1	1	1	48.7432710946209	1	1
Otud1	1	1	1	1	1	45.0516993003515	1	53.7338373712897
Otud5	1	1	24.8211870386279	1	59.3913366224472	1	1	1
Otud6b	1	1	23.1322959866518	1	1	1	1	1
P2rx3	1	1	1	1	1	1	1	27.885211636423
P2rx4	53.110118691154	1	1	1	1	1	32.6141618564829	1
P2ry13	1	1	1	1	1	1	45.0660407414727	1
P2ry14	1	1	1	1	1	1	150.602178451912	1
P2ry6	43.8917866384098	1	1	1	1	1	1	1
P4ha1	1	1	1	1	1	1	45.5084113711467	41.0702437122778
Pabpc1	1088.30654803379	1297.25930328655	1198.05905338836	332.603939040844	4413.0431536551	1155.12968607226	956.168394679423	949.913195778719
Pabpc1l	1	1	1	60.8020049635616	1	1	1	1
Pabpc4	1	41.0247754466619	87.8327544422544	1	54.8398793124277	70.4083660468471	1	1
Pacsin1	1	1	1	1	1	1	319.056565696216	1
Padi2	39.0741864970029	1	1	1	1	1	41.5788414413678	1
Padi3	1	1	1	1	1	1	1	46.165185453987
Padi4	53.8443939327578	1	32.2708752603841	195.030548091607	1	1	1	1
Pafah1b3	1	1	39.1154250500228	1	1	700.790040474467	415.032699542201	1028.96458047674
Pag1	1	1	1	41.1253683364581	1	1	1	1
Pak1	49.7303822099256	1	48.4882956584623	38.1350004956475	1	1	1	1
Palm	1	1	37.3687994383455	1	1	1	1	1
Pan3	1	1	1	1	1	1	1	52.7856723224318
Panx1	1	1	1	1	1	1	66.3606152124403	83.3969887944116
Papss1	1	1	25.0257250627686	1	1	1	39.3608372501856	1
Paqr5	1	1	1	1	1	1	154.092951680642	1
Paqr9	1	1	1	1	43.0123428675726	1	1	1
Parn	1	1	1	1	1	1	31.803681647602	1
Parp12	42.4699011833367	1	1	1	1	1	1	35.2573449577386
Parp14	68.7352889062349	1	1	1	1	1	1	1
Parp4	1	1	1	1	1	1	1	34.2277940525411
Parp9	41.4262731640429	1	1	1	1	1	1	35.6073347481955
Parvb	1	1	1	1	1	1	1	66.9750612133935
Patl1	1	1	1	1	1	1	1	46.6828171498505
Patz1	1	1	1	1	1	1	1	50.0810400553398
Pbk	1	1	88.7651093669841	1	1	227.17439783141	1	1
Pbx1	1	1	1	72.4217764962981	1	1	1	1
Pbx2	1	1	1	43.7139646485618	1	1	1	1
Pcgf5	1	1	42.8925785605026	1	1	53.5384381157147	1	1
Pck2	1	1	47.4874344027996	1	1	51.5107492107346	1	160.468431700085
Pcmtd1	1	58.8459894241078	26.5304556938845	1	1	66.9087285691037	60.2378680844754	239.747623748096
Pcmtd2	1	38.4000387512415	1	1	1	1	32.1902169363492	53.2582309854479
Pcp4l1	1	1	1	1	1	1	1	128.764107567269
Pcyox1	1	1	26.1513181178856	1	1	1	1	1
Pcyt1a	39.0855238866576	1	39.7949541972081	1	1	1	1	1
Pcyt2	1	1	22.4686774505863	1	1	1	69.5014910118798	44.9164286629745
Pdcd4	91.4229042413957	282.218207886771	109.912738679545	1	1	77.0518632576514	107.851807793341	168.35134322969
Pdcl	1	1	1	1	1	47.9082206119642	1	50.0464435389689
Pde2a	1	70.8625617465423	28.1948882686437	99.9493487081817	1	146.877494812563	1	613.094628303476
Pde3b	1	65.5906142828675	1	1	1	35.2940383121684	1	1
Pde4a	1	1	1	1	1	1	38.772935009804	1
Pde4b	1	1	1	1	1	55.469355342113	1	88.4576233398568
Pde4d	1	1	1	1	1	1	1	35.2464685436354
Pdia5	1	1	1	1	1	1	47.7337452644701	1
Pdik1l	1	1	20.5040289781049	1	1	1	1	1
Pdk1	1	80.6382666042349	1	1	1	1	1	58.5352986212018
Pdlim5	31.0492426750172	1	1	1	1	1	1	1
Pdlim7	1	1	1	53.271387785492	1	1	1	1
Pds5b	1	1	33.7566016399875	1	1	83.5105223651492	1	107.598758724361
Pdxdc1	1	1	1	1	1	1	40.9926682305214	1
Pdzd4	1	1	1	1	1	1	106.098398640083	1
Pdzk1ip1	1	1	78.0515893325767	1	88.8454096570344	1	1	1
Pear1	1	1	1	1	1	1	1	55.4344833952664
Pecam1	1	1	1	1	1	53.9896118299825	84.5442429624012	81.5202251984955
Peli1	62.272726226371	128.244099060375	28.826333871429	1	1	53.3929970707463	42.3989725040387	84.5713567576815
Peli2	1	1	1	1	1	1	37.3844735019156	1
Pepd	46.7326797456177	1	31.3288178472693	1	46.0517316752313	1	64.2526357091343	1
Pex11b	1	1	1	1	1	1	1	50.3133051672854
Pex5	1	1	1	1	1	1	1	45.2676912460856
Pfkfb4	1	1	1	39.7858647469507	1	1	1	1
Pfkl	1	35.8385398132996	26.2319662543856	1	1	1	1	1
Pfkp	42.2150953291744	65.888303672227	29.9021284144163	1	1	1	50.8238593051993	39.3727593194474
Pgd	240.416890185199	32.8286264200073	162.108665631691	342.107872906521	1	47.5447455590693	1	57.2402376063079
Pggt1b	1	1	1	1	1	1	1	51.8216478096886
Pglyrp1	207.193017088692	227.683874429286	1089.87518558387	4635.46490304829	227.389496357825	100.277433897379	117.68281155646	70.7689953189407
Pglyrp2	1	56.8693942832087	1	1	1	1	1	1
Pgm1	39.4342771390658	1	23.7250914223992	1	1	1	1	80.1175246515744
Pgm2l1	1	1	1	1	1	70.9685719703538	1	57.570487765131
Pgm3	1	1	1	1	1	1	39.196528044301	1
Pgs1	1	57.8346979726473	31.8158202389477	1	1	1	1	1
Phactr2	34.8360526196279	1	35.927834627786	52.6677560550113	1	1	66.4306882205473	1
Phf10	1	1	42.3622582085226	1	1	30.9655141298788	1	1
Phf17	1	1	27.6926346005919	1	1	35.5602554856429	88.81237923589	1
Phf2	1	1	1	1	1	45.5674720839173	1	1
Phf20	1	1	1	1	1	48.6808704068435	1	35.9691107715827
Phf21a	1	34.7694705145988	1	1	1	1	28.1083215476925	55.4685997505952
Phf6	1	1	1	1	1	47.7684577068575	37.1621568306937	1
Phlda1	1	1	1	50.7058494613715	1	51.9313465865588	1	56.8184473390613
Phldb3	1	1	1	1	1	44.1416019313837	1	378.194915622648
Phlpp2	1	1	1	1	1	1	38.0647180763924	1
Phospho1	1	1	1	76.9169434154069	135.177075507827	1	1	1
Phospho2	1	1	1	1	1	1	38.8251821181322	1
Phxr4	1	44.1937974315504	1	1	1	1	53.3014891463571	1
Phyh	53.9736248694319	1	25.1857841792303	1	1	1	1	110.542079862761
Pi16	94.0139537891318	1	38.455225959173	125.714163358242	1	1	1	1
Pi4k2b	1	1	26.6291674542355	1	1	1	1	1
Pid1	121.472963224981	1	1	1	1	1	1	1
Pigh	1	1	1	1	1	1	39.6460079559936	1
Pigp	1	63.8032087510559	31.830962878836	1	1	27.0334912463277	100.52843727396	103.812761341678
Pigq	1	1	54.1160152055509	1	1	1	1	1
Pigs	1	1	1	1	1	1	1	33.4645724592942
Pigy	1	1	23.9597886019701	1	1	1	1	38.6476106398337
Pih1d1	70.5547571320297	1	76.9944767972349	1	1	67.3738450247212	1	1
Pik3ip1	1	73.5468692336542	1	1	1	1	54.261074514613	127.843594709
Pik3r5	1	45.4883190606791	1	1	1	1	1	1
Pik3r6	29.258842068292	1	1	1	1	1	1	1
Pilra	36.857297822631	1	32.5878561322382	250.972610792784	1	1	1	1
Pilrb1	37.0725358095215	1	24.9908045971366	113.611803160882	1	1	1	1
Pilrb2	1	1	1	112.544986722965	1	1	1	1
Pip4k2a	99.7801172965011	1	32.6336486980677	1	1	32.7450314068861	151.492460949886	1
Pip5k1c	1	1	1	1	1	25.0510263207667	52.6669768104298	1
Pir	1	1	1	1	1	1	71.0483025004543	1
Pisd	48.154445838259	1	1	1	1	1	1	1
Pisd.ps1	1	1	1	1	1	1	60.6208115485031	1
Pisd.ps3	1	66.7359918198002	29.680650609326	1	1	1	91.5683532094054	84.344238033062
Pitpnc1	1	123.738882727325	28.6275267774409	1	1	1	1	1
Pitrm1	1	1	24.6879401028544	1	1	1	1	1
Pja2	1	1	1	1	1	1	43.9657494654547	1
Pkib	78.9881044469081	1	29.0105985525181	1	1	1	268.648528704572	1
Pkig	97.9871162154815	1	102.785260525594	1	1	637.469480397186	393.210507476106	664.612700929909
Pkmyt1	1	1	38.0972203368272	1	1	36.3662313563428	1	1
Pknox1	1	1	1	1	1	42.0434642184172	1	1
Pkp3	1	61.7325842577253	1	1	1	1	112.584038468181	80.2863797273394
Pla2g12a	1	1	1	1	1	116.256903462769	1	93.5739268269628
Pla2g16	1	163.491084109798	74.0688340116502	1	463.75223047871	1	80.5996929650595	132.173609374558
Pla2g7	86.2067985065994	1	1	1	1	1	1	1
Plaur	103.188836765148	1	54.4749955820426	291.176131072936	1	1	86.9555453772808	1
Plbd1	325.113163809379	1	63.3937621467099	332.747635520449	1	1	1	1
Plbd2	1	1	19.7851088571126	1	1	1	45.9820321711124	1
Plcb2	1	1	20.6903218121053	33.8067348513533	1	1	33.765584161975	1
Plcl2	1	1	23.1327399879886	42.7015472931208	1	1	1	1
Plcxd2	1	43.9405936168496	1	1	1	1	1	1
Pld3	1	39.8554137817048	1	1	1	1	1	1
Pld4	592.610272693203	1	138.175816813676	1	1	1	1116.87798704913	1
Plec	76.3043921844021	68.6462498876453	39.7705070207687	1	1	1	46.7320083607483	1
Plek	136.979096977717	72.2985131673399	56.9225653197649	131.230759836483	1	1	190.07149357165	1
Plekhb2	30.8319634281766	1	1	1	1	1	43.0772249206073	1
Plekhg3	30.7421946789839	1	1	1	1	1	1	1
Plekhm3	71.887674498474	1	1	1	1	1	175.214546854932	1
Plekho1	101.274483779548	1	1	1	1	69.0398947592	110.120351737524	1
Plekho2	67.896988976712	1	26.7860165691979	1	1	1	1	49.3076822265284
Plin2	154.093133179288	1	57.7031855612656	59.1534664685011	1	39.4687276883958	1	1
Plk1	1	1	58.9493075958884	1	1	113.063589389032	1	1
Plk4	1	1	56.9726541575813	1	1	70.8056925546085	1	1
Plod3	107.201384236764	1	42.6818846191321	1	1	1	1	1
Plp2	161.929808288441	57.4827148325902	195.283538148348	335.227103452509	1	90.8215334432829	165.11585318645	1
Plrg1	1	1	1	1	1	31.1548566461276	1	1
Plscr1	1	1	43.4577699065778	79.7724700833843	1	1	1	1
Plscr3	37.5539293527377	1	43.4740516184731	1	1	44.6606941854981	1	213.421915847755
Pltp	1	1	1	1	1	1	337.398117426787	1
Plxdc1	1	1	1	1	1	1	32.6904402446838	159.986300699805
Plxnb2	75.4582320518065	1	1	1	1	1	1	1
Plxnc1	1	1	1	56.2065325984093	1	1	51.4836674302023	1
Pmf1	1	1	120.431263696449	1	1	233.237427009724	1	875.002328095294
Pml	1	1	26.6517362760265	1	1	36.8954137024008	114.058513769856	58.2288594767798
Pmm2	1	1	23.4242758761627	1	1	1	1	69.346594616874
Pmvk	1	1	21.1828395389413	1	1	36.2900578461733	121.179391124535	46.6998343767346
Pnck	1	1	1	1	1	1	34.7955935801366	1
Pnkp	89.9271519733911	37.5251856177186	121.560489377448	271.072116107229	1	38.950197680012	54.1357544382005	1
Pnpo	1	1	53.3651321447313	1	471.84526926358	1	1	1
Pola1	1	1	44.5251249916517	1	1	73.2896649567466	1	1
Pola2	1	1	1	1	1	37.4487318773345	1	1
Pold1	1	1	39.4198794286296	1	1	129.724157607564	1	101.966611858308
Pold3	1	1	46.6009279051585	1	1	78.4437490829203	1	1
Pole3	1	1	42.6892068924045	1	1	28.6112210095216	1	1
Por	30.6103788920672	1	1	1	1	1	1	48.11144234657
Pou2af1	1	1	1	1	1	405.436942072676	1	383.266907212182
Pou2f1	1	1	1	1	1	31.9513401491766	1	1
Pou2f2	63.4080146879389	1	1	1	1	72.1222890557468	1	1
Ppa1	1	50.0785554804389	56.5214373081322	1	1	55.9651120123921	1	52.5154766908892
Ppan	1	32.9373030885292	33.7690800748138	1	1	46.7386512814921	1	1
Ppat	1	1	25.1680810860211	1	1	1	1	1
Ppfia1	1	1	1	1	1	34.7457570106606	1	1
Ppfia4	126.479290204961	1	34.2454358469405	1	1	1	436.840383266755	1
Ppie	32.4703574631169	54.5476856580038	40.7961053748108	1	1	54.3116585377253	1	43.7536506720215
Ppil1	1	1	81.6770756145432	1	1	166.410373366356	1	69.6001664247569
Ppm1b	1	40.0719130485419	37.2943932449175	1	1	27.7793515846601	1	1
Ppm1d	1	1	36.155895290477	1	1	38.4177497576974	1	1
Ppm1h	40.4986513969589	71.0748285951164	1	1	1	1	86.9910021968852	1
Ppm1j	1	37.897634784883	1	1	1	1	1	1
Ppm1m	65.5796964595871	1	96.4598128522117	195.666594802255	1	64.3497586549657	193.287181503905	1
Ppox	1	1	50.5047031920091	1	47.0679858371302	1	1	1
Ppp1cb	89.7116748996255	86.3379069436719	235.977929290801	207.199700740397	1017.89810794457	223.889859254292	94.0912760067202	293.884391978679
Ppp1r12c	32.3959340812358	1	1	1	1	1	1	1
Ppp1r16b	1	32.8696619221075	1	1	1	90.4032272600346	1	357.509950745981
Ppp1r42	1	1	1	82.5804632374544	1	1	1	1
Ppp2cb	1	1	26.3809350050713	38.7684248593956	1	1	1	1
Ppp3cc	1	78.0527577988641	1	1	1	29.6877001371531	1	96.4377061227982
Pppde1	1	1	1	1	1	1	62.6194216111939	1
Pppde2	1	1	45.6426635816668	1	1	144.700139881813	1	170.384569627571
Ppt2	62.3117514578656	1	25.6817501987871	1	1	1	1	1
Ppwd1	1	1	25.5415749454725	1	1	51.4154217228046	1	1
Pqlc1	51.2897790373062	1	52.9259633600588	64.9526741059449	1	1	1	35.0771452164781
Pram1	1	1	30.3723848125706	92.4473232321795	1	1	1	1
Prc1	1	1	108.963707144781	1	1	206.939835824655	1	1
Prdx2	216.420508262169	165.564861168151	836.781589502551	1	1706.81793851543	228.651569284677	162.428644999864	552.918608494958
Prdx5	1631.53899053741	185.668047660549	1035.64157508251	2980.70423055518	79.8750013032806	178.888718566602	462.5540810804	222.326030606405
Prep	1	1	1	1	1	137.065580363485	1	667.031537276637
Prex1	54.4797439198051	39.4468600243031	1	1	1	1	40.5491340833344	1
Prim1	1	1	65.2884407129194	1	1	98.3812822673416	1	1
Prim2	1	1	22.4343177550966	1	1	38.8192255706579	1	96.6457265794547
Prkab1	1	1	32.7248138655118	49.785329601858	1	1	1	61.0771121496714
Prkacb	1	71.8397355555077	26.6334435539257	1	1	34.8375769319052	76.2825105939806	74.5297485683882
Prkag2	1	1	1	1	1	1	43.3753973598437	1
Prkar2b	1	1	74.941833566139	1	49.8157207909757	1	1	1
Prkca	1	80.234634657287	1	1	1	74.0840338194486	293.861586851713	1
Prkch	1	66.9743397238739	1	1	1	1	1	1
Prkcq	1	83.0584353995321	1	1	1	1	1	1
