	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000038506.13	573.643618185868	0.0900882577080433	0.120913549776303	0.745063376889616	0.456233407552436	0.999963202828308
ENSMUSG00000038497.7	594.277771358122	0.0397228106741801	0.105233236094107	0.377474001071839	0.705821381967148	0.999963202828308
ENSMUSG00000038482.11	575.331840241258	-0.0980547737683337	0.102824871512357	-0.953609494727647	0.340281347844882	0.999963202828308
ENSMUSG00000031449.10	13.6301081449408	0.207048979071997	0.924219850178159	0.224025678556985	0.822737322389093	0.999963202828308
ENSMUSG00000031450.8	5.34827296096297	0.560976767575595	0.647170253194728	0.866814821612021	0.386043479781243	0.999963202828308
ENSMUSG00000038457.17	242.334219882525	0.00591826145709282	0.174987117947416	0.0338211265292755	0.973019789047383	0.999963202828308
ENSMUSG00000031451.6	7374.77895148338	-0.10670691557633	0.22312347256566	-0.478241550964246	0.632478291891572	0.999963202828308
ENSMUSG00000110278.1	2.18720876173351	0.969040478836746	0.996087021443837	0.972847209104394	0.330629245532369	0.999963202828308
ENSMUSG00000031452.15	3.14819513716553	-0.2090352200202	0.957137476286446	-0.218396233769078	0.827120399737028	0.999963202828308
ENSMUSG00000031453.16	2289.50582754464	-0.244567577908802	0.155277131666611	-1.57503925583776	0.115247383679974	0.999963202828308
ENSMUSG00000090336.5	2.31762915399778	0.459320814295766	1.07968319750536	0.425421841663408	0.670529186600732	0.999963202828308
ENSMUSG00000038416.15	807.601010878465	-0.0827687359057837	0.184086537541988	-0.449618625082265	0.652985456048699	0.999963202828308
ENSMUSG00000038398.8	399.986301356908	0.0202828465470525	0.142780491295307	0.142056147608445	0.887035655950768	0.999963202828308
ENSMUSG00000104767.1	6.66683962972659	0.606936246216126	0.579073114170771	1.04811677724885	0.294584807406212	0.999963202828308
ENSMUSG00000065817.1	8.67219992404652	0.459168406031444	0.505968304249249	0.907504288658464	0.364140182606404	0.999963202828308
ENSMUSG00000047710.8	378.974739514547	-0.014708993981864	0.137391706175082	-0.107058820298221	0.914742315988415	0.999963202828308
ENSMUSG00000031458.8	111.596851743571	0.0482247093152829	0.190171232358391	0.25358572228422	0.799815628122083	0.999963202828308
ENSMUSG00000068631.8	3.39808056631752	0.000780180638680419	0.855926599702881	0.000911504139433503	0.999272725020746	0.999963202828308
ENSMUSG00000038365.8	308.220178325858	0.0556149651172707	0.186256529850193	0.298593370992159	0.765250324013707	0.999963202828308
ENSMUSG00000050052.12	238.687818280803	-0.0167560994454097	0.299865411200271	-0.0558787336570098	0.955438412438023	0.999963202828308
ENSMUSG00000109982.1	7.78439482622685	0.458429969611117	0.570887533010558	0.803012753131252	0.421967363398652	0.999963202828308
ENSMUSG00000051978.9	134.441274347365	-0.0542086913854352	0.193144788108261	-0.280663495589901	0.77896851004123	0.999963202828308
ENSMUSG00000074461.2	13.9979073569936	-0.00507860416250168	0.453852629482725	-0.0111899851021905	0.991071869975511	0.999963202828308
ENSMUSG00000047495.15	9.64127991401712	1.72255677545641	0.63531651661267	2.71133636606931	0.00670126079119692	0.856092354787724
ENSMUSG00000026317.7	1264.57894736373	-0.119055673322819	0.196590625545276	-0.605601986323606	0.544779083020916	0.999963202828308
ENSMUSG00000090024.1	35.7762332696101	0.130754990515683	0.319349863864399	0.409441196978883	0.682215911886947	0.999963202828308
ENSMUSG00000071176.10	1191.53292204428	-0.183172029336831	0.197485704582213	-0.927520448755199	0.353656379702725	0.999963202828308
ENSMUSG00000102615.1	132.616065901844	0.164342816577125	0.257998591306651	0.636991139156226	0.524130615311252	0.999963202828308
ENSMUSG00000055675.6	797.862544688993	0.0152528776613282	0.240320261828519	0.0634689623974024	0.94939307381596	0.999963202828308
ENSMUSG00000031461.4	19.3642262661455	-1.29409837236958	0.83288906873535	-1.55374637625456	0.120244926079287	0.999963202828308
ENSMUSG00000094608.1	3.60994682698467	-0.326448118737674	0.772266888801813	-0.422714120560269	0.672503851929624	0.999963202828308
ENSMUSG00000109839.1	5.83122350920398	-5.2472113656425	2.95438372752953	-1.77607645098636	0.0757203170730171	0.999963202828308
ENSMUSG00000087363.1	7.510335406924	-0.428935873821764	0.645612273808957	-0.664386182268725	0.506443174325584	0.999963202828308
ENSMUSG00000109616.1	12.2920646899336	0.234447599732953	0.469299194195053	0.499569576579138	0.617378184382151	0.999963202828308
ENSMUSG00000110132.1	3.90020386223315	-0.15930623651901	0.83625580739431	-0.19049940832745	0.848917806783346	0.999963202828308
ENSMUSG00000109625.1	71.65584955285	-0.0723606355497875	0.318467336966607	-0.227215249887227	0.820256370093481	0.999963202828308
ENSMUSG00000060924.15	746.761375836267	-0.135056775221823	0.19257891923116	-0.701306123022265	0.483111993346291	0.999963202828308
ENSMUSG00000090334.1	11.3282525419155	-0.666081167642229	0.545960884523457	-1.22001628051361	0.222458703237031	0.999963202828308
ENSMUSG00000087300.1	7.43971953350558	0.120633269130626	0.556912806531412	0.216610693300373	0.8285117515411	0.999963202828308
ENSMUSG00000031465.6	833.68007791078	-0.166318320443619	0.216744929628594	-0.767345841624142	0.442875919658394	0.999963202828308
ENSMUSG00000039842.15	366.598871718268	-0.10904475431179	0.1613057791124	-0.676012694100728	0.499032585539237	0.999963202828308
ENSMUSG00000109784.1	49.6503420003601	-0.126823507045881	0.256189201814086	-0.495038456530715	0.62057297490383	0.999963202828308
ENSMUSG00000031467.10	477.247874665623	0.031592167782749	0.183753019609455	0.171927339479342	0.863494652812358	0.999963202828308
ENSMUSG00000110530.1	7.52144322073654	0.986815904267009	0.718584938897816	1.37327663140368	0.169666364509908	0.999963202828308
ENSMUSG00000039814.15	7.65739580700838	-0.582199402324026	0.574121750458645	-1.0140695799435	0.310549552232023	0.999963202828308
ENSMUSG00000098798.1	446.198080952557	-0.198486480139944	0.154373859024471	-1.28575188438142	0.198529667326093	0.999963202828308
ENSMUSG00000081094.4	3624.76425741275	-0.140307144679241	0.129555236793055	-1.08299091686553	0.278812454741752	0.999963202828308
ENSMUSG00000083218.2	14.0462687056935	-0.161771653453838	0.429544552924907	-0.376612047230682	0.70646193352891	0.999963202828308
ENSMUSG00000081920.2	30.90764169344	0.0465236063870881	0.282653396063046	0.164595957575939	0.869262013206885	0.999963202828308
ENSMUSG00000087153.8	52.3756730049496	-0.0969770157707947	0.26909724647619	-0.360379071286317	0.718563675364109	0.999963202828308
ENSMUSG00000110531.1	11.500955346863	0.342196434540817	0.523370052159726	0.653832662241024	0.513219620921242	0.999963202828308
ENSMUSG00000096265.2	9.91994596574556	-0.0879216080688822	0.501729507301029	-0.175237068558798	0.860893358455182	0.999963202828308
ENSMUSG00000110669.1	34.7587824924237	0.0267908993413277	0.316459281835783	0.0846582826893666	0.932533062442546	0.999963202828308
ENSMUSG00000110591.1	8.27521696348651	0.555553598917127	0.494042326157551	1.12450607873618	0.260798393187368	0.999963202828308
ENSMUSG00000110649.1	29.6076502278775	-0.050247061159919	0.315511363332184	-0.159255947644005	0.873467226417348	0.999963202828308
ENSMUSG00000110589.1	8.61707919846909	0.373493832217429	0.571883009673264	0.653094821667842	0.513695150449336	0.999963202828308
ENSMUSG00000094421.2	7.86067839478028	0.325331167444791	0.560427677103613	0.580505176200715	0.561573997149399	0.999963202828308
ENSMUSG00000110458.1	40.7384374501581	0.0807234319960858	0.308344582766642	0.261796173851311	0.793478589045503	0.999963202828308
ENSMUSG00000096401.2	323.569673485807	-0.0665390298164896	0.163992683920306	-0.405743891897182	0.684930788563158	0.999963202828308
ENSMUSG00000071796.13	906.034120867076	0.0856041860841756	0.114118314049258	0.750135390601942	0.453173166537458	0.999963202828308
ENSMUSG00000074449.3	10.1287764609547	1.25340595126428	0.551552199688151	2.27250648619109	0.0230559366860741	0.999963202828308
ENSMUSG00000110637.1	16.8213925912354	0.336768341992677	0.404745619187299	0.832049381211055	0.405381071852049	0.999963202828308
ENSMUSG00000071793.12	488.592252126728	0.0305107407438948	0.161721247351268	0.188662536578287	0.850357315703404	0.999963202828308
ENSMUSG00000095766.2	13.1396125525825	0.0239052833341914	0.426077441951753	0.0561054892384992	0.955257771048823	0.999963202828308
ENSMUSG00000095403.8	186.435622172058	-0.129338384787353	0.183176803374406	-0.70608495401566	0.480135307897226	0.999963202828308
ENSMUSG00000110574.1	10.37987140341	0.688574690446266	0.457043947393522	1.50658310732073	0.131917550069322	0.999963202828308
ENSMUSG00000095294.2	9.78900171200379	0.507997074043648	0.563389867907339	0.901679463868524	0.36722716511448	0.999963202828308
ENSMUSG00000093800.2	27.8551213301949	0.107578603801757	0.291409092608136	0.369166942729617	0.712003294169738	0.999963202828308
ENSMUSG00000085173.1	3.35333975521517	0.323864809907524	0.911984549095082	0.355120939525652	0.722498990227156	0.999963202828308
ENSMUSG00000082957.1	2.79534835385682	0.0399685667733719	0.926528879383452	0.0431379611178105	0.965591558854887	0.999963202828308
ENSMUSG00000083106.1	2.37847980125033	0.444289711214504	0.973755437120684	0.456264164776561	0.648200029623123	0.999963202828308
ENSMUSG00000082323.2	2.71771128689737	0.0850426659334857	0.974823827943823	0.0872390102659519	0.930481531834577	0.999963202828308
ENSMUSG00000081668.2	3.41795780158033	0.509036799503977	0.859727932576337	0.592090567510761	0.553789942897226	0.999963202828308
ENSMUSG00000006567.11	7.04440071502783	-1.67255191934251	0.773902043909484	-2.16119330928933	0.0306804100405204	0.999963202828308
ENSMUSG00000063362.13	489.703737488911	0.019465877457036	0.203498631032633	0.0956560609683635	0.923793739076092	0.999963202828308
ENSMUSG00000037738.11	2.6819323681189	-1.07882665799905	0.92702192479872	-1.163755278208	0.244523200570787	0.999963202828308
ENSMUSG00000031478.16	61.9602895891623	-0.221137396072038	0.227128921199516	-0.973620597958923	0.33024495513935	0.999963202828308
ENSMUSG00000037725.8	58.9005898217938	-0.315041589959755	0.282979417375049	-1.11330213653742	0.265578689154784	0.999963202828308
ENSMUSG00000031479.9	649.731678451049	0.0486396212836325	0.141016658763213	0.344921101593431	0.730153686239537	0.999963202828308
ENSMUSG00000090007.1	2.16124000054524	-0.660871461286752	1.01115333047257	-0.653581846956768	0.513381242683977	0.999963202828308
ENSMUSG00000031480.15	132.53935449645	-0.0134754542559821	0.221429971226287	-0.0608565054737376	0.95147348880951	0.999963202828308
ENSMUSG00000031481.8	9.70255485279192	0.858226320184292	0.504327321466889	1.70172481968268	0.0888069654671192	0.999963202828308
ENSMUSG00000031482.9	331.096064818019	0.119860013687157	0.149519880476411	0.801632621061835	0.422765501983833	0.999963202828308
ENSMUSG00000099825.1	4.23308616340749	0.522060011866879	0.710110319597186	0.735181559061161	0.462228928364735	0.999963202828308
ENSMUSG00000110129.1	6.84344907237407	0.215610998625813	0.694427867258595	0.310487249708144	0.756190453992276	0.999963202828308
ENSMUSG00000031533.4	414.870687176345	0.158382268905891	0.191609619487581	0.826588296190195	0.408470453271642	0.999963202828308
ENSMUSG00000031534.15	258.721200342858	0.157483862875201	0.215707060728471	0.730082095335024	0.465340004936252	0.999963202828308
ENSMUSG00000097042.2	149.963554583114	0.170316076187667	0.250168186602652	0.68080629475955	0.495994066490078	0.999963202828308
ENSMUSG00000037656.9	618.088599728583	0.0193391040944134	0.108288837479869	0.178588158710343	0.858261092990203	0.999963202828308
ENSMUSG00000008892.12	996.67640062894	0.0646254538876009	0.18357055060301	0.35204695783345	0.724803046549232	0.999963202828308
ENSMUSG00000031536.6	498.567274682919	-0.106948736908861	0.136318774486667	-0.78454884377882	0.432718133568065	0.999963202828308
ENSMUSG00000085199.1	4.1361335839569	0.499141003911209	0.733540599799439	0.680454502515173	0.496216720838377	0.999963202828308
ENSMUSG00000031537.15	1496.63852782752	-0.163117796022892	0.127999799143501	-1.27435978114325	0.202535938992036	0.999963202828308
ENSMUSG00000031538.6	686.085756995597	-0.247050136580495	0.219030911607557	-1.12792361026712	0.259352181720262	0.999963202828308
ENSMUSG00000031539.6	401.424624111165	-0.0749311191501646	0.136852901816703	-0.547530364029294	0.58401441574191	0.999963202828308
ENSMUSG00000054822.5	4.35885890753799	-0.245334143388263	0.732121129362222	-0.335100482077307	0.737549289219292	0.999963202828308
ENSMUSG00000109652.1	105.186600271149	-0.109612879596031	0.233590821693745	-0.46925165467221	0.638889767357608	0.999963202828308
ENSMUSG00000031540.14	2647.32845101613	-0.0746791604150086	0.100506004300842	-0.743031831127957	0.457462409130138	0.999963202828308
ENSMUSG00000109793.1	3.32912841350904	0.29562584863236	0.781274132320336	0.378389398039289	0.705141342900099	0.999963202828308
ENSMUSG00000086741.1	11.8080809955983	-0.165270986298776	0.543981292759606	-0.303817407875113	0.761267003695375	0.999963202828308
ENSMUSG00000031543.18	201.816071801837	-0.113563625449937	0.276970056295577	-0.410021310494099	0.681790315016034	0.999963202828308
ENSMUSG00000031545.6	2728.67530789162	0.271652257122521	0.198590504238289	1.36790154274731	0.171342896805106	0.999963202828308
ENSMUSG00000103925.1	3.93009440056293	0.669448442277154	0.779324346079936	0.859011329037176	0.390334265687457	0.999963202828308
ENSMUSG00000031546.6	286.175900233526	-0.0308150526763519	0.136182465713957	-0.226277682040778	0.820985455410034	0.999963202828308
ENSMUSG00000015341.17	883.60799936599	-0.0947271284735315	0.167630167241591	-0.565095949209486	0.572008503610057	0.999963202828308
ENSMUSG00000110256.1	130.579698116951	-0.243213753101609	0.223737223382867	-1.0870509136757	0.277014309407655	0.999963202828308
ENSMUSG00000031548.7	2788.45560367908	-0.219032205699092	0.215806821556319	-1.01494570060164	0.310131711811204	0.999963202828308
ENSMUSG00000109413.1	2.12272793408113	1.22129561073705	1.10505919615252	1.10518569049444	0.269079135994782	0.999963202828308
ENSMUSG00000037492.16	59.0986630119543	0.601353801893548	0.483061693482023	1.24487991908207	0.213175893339571	0.999963202828308
ENSMUSG00000056313.5	619.361336320443	0.239394585391403	0.289207753677912	0.827759914272611	0.407806480476214	0.999963202828308
ENSMUSG00000097654.1	162.270521027844	0.131446278744504	0.351120515684374	0.374362285519832	0.708134798092419	0.999963202828308
ENSMUSG00000108820.1	3.72558872036302	-0.225343742025332	0.749174888342416	-0.300789235640179	0.763575217234703	0.999963202828308
ENSMUSG00000109237.1	335.529683603496	0.403080114761894	0.269986344189202	1.49296482372983	0.135446394988182	0.999963202828308
ENSMUSG00000031551.12	6.43253165235096	0.601023964072551	0.637774231558387	0.942377308979641	0.345999500291366	0.999963202828308
ENSMUSG00000031553.16	5.04546939416614	0.183771794957752	0.681508936349871	0.269654270334334	0.787426244599731	0.999963202828308
ENSMUSG00000031554.18	32.773583152912	-0.238355740994449	0.388795599756675	-0.613061827715185	0.539835459068317	0.999963202828308
ENSMUSG00000037437.18	13.421470817188	-0.264569742614465	0.399174839314409	-0.662791630526785	0.507464014641153	0.999963202828308
ENSMUSG00000031555.15	3466.61504690703	-0.197195790564086	0.201200762633644	-0.980094647668659	0.327039400936362	0.999963202828308
ENSMUSG00000031556.6	642.582606229779	0.0295171480277024	0.182217688777203	0.161988378986592	0.871315005230215	0.999963202828308
ENSMUSG00000037406.7	254.966665859973	-0.357393240909009	0.266011666988394	-1.34352468429365	0.179102138649554	0.999963202828308
ENSMUSG00000086289.3	285.949909520448	-0.207111722111701	0.219597543966318	-0.943142251825311	0.34560814658835	0.999963202828308
ENSMUSG00000031557.16	1044.25215567303	-0.178779054717799	0.170079489757736	-1.05114999446703	0.293189705577084	0.999963202828308
ENSMUSG00000109684.1	15.2026444105132	-0.314071580723899	0.388992001230227	-0.807398557632588	0.419436897672055	0.999963202828308
ENSMUSG00000110148.1	86.1541612275994	-0.20406303893013	0.189718076083239	-1.07561199830319	0.282100819130469	0.999963202828308
ENSMUSG00000099142.1	76.6928522757951	0.00533995191125616	0.19231577772365	0.0277665825158113	0.977848318969579	0.999963202828308
ENSMUSG00000065954.11	5430.15844512083	-0.00327210760553876	0.0891654686662035	-0.0366970269375031	0.970726579208258	0.999963202828308
ENSMUSG00000110017.1	3.90612737114165	-0.18928978373153	0.781310683448362	-0.24227210473571	0.808569327191568	0.999963202828308
ENSMUSG00000074412.4	33.8326949145041	0.013361410181935	0.278780682244734	0.0479280345910246	0.961773596686366	0.999963202828308
ENSMUSG00000086134.1	90.4042902980938	0.0161394971880602	0.241103276191309	0.0669401819959257	0.946629324154108	0.999963202828308
ENSMUSG00000031565.18	2948.67334615287	-0.0680060605522107	0.140857748293312	-0.482799571739568	0.62923805492342	0.999963202828308
ENSMUSG00000110038.1	2.39187026814309	-1.1914744366582	1.01848854622868	-1.16984569052844	0.242063072758706	0.999963202828308
ENSMUSG00000037363.9	176.749587286975	0.0202481824262746	0.196150971426052	0.103227540904165	0.917782382187354	0.999963202828308
ENSMUSG00000043794.8	31.1644916446931	0.0312076377620084	0.299107800495972	0.104335753565306	0.91690290549491	0.999963202828308
ENSMUSG00000084543.1	5.25865025367856	0.513982787008395	0.648332839548963	0.792776110748865	0.427908277270774	0.999963202828308
ENSMUSG00000088037.1	3.4419875742087	-0.412756064351257	0.856795951369481	-0.481743714698369	0.629988017809613	0.999963202828308
ENSMUSG00000088176.1	8.21609212210642	0.400665250445461	0.552667203080936	0.724966577013953	0.468472535084445	0.999963202828308
ENSMUSG00000110088.1	29.5745027360306	-0.105035660376505	0.285967604159216	-0.367299158536941	0.713395881682318	0.999963202828308
ENSMUSG00000109679.1	53.8405447853117	0.128060161797375	0.244571013621074	0.52361136302025	0.600548876542016	0.999963202828308
ENSMUSG00000054823.16	2178.3270172421	-0.0801495842641796	0.154762278338318	-0.517888371279781	0.60453615593079	0.999963202828308
ENSMUSG00000031570.17	339.642119380234	-0.158900091926421	0.119434829544988	-1.33043344669042	0.183375500692663	0.999963202828308
ENSMUSG00000110127.1	29.7845691198417	0.286920906053485	0.360521880406385	0.79584880043914	0.426119923237655	0.999963202828308
ENSMUSG00000061313.8	2664.34484456607	0.149534015239105	0.210550556842478	0.710204795853274	0.477577147292301	0.999963202828308
ENSMUSG00000091514.2	213.289945833454	0.106374287676934	0.150229462014543	0.708078736690387	0.478896363316622	0.999963202828308
ENSMUSG00000037316.9	620.395636653265	0.160645993742392	0.137059628140523	1.17208835250659	0.241161585720255	0.999963202828308
ENSMUSG00000037296.7	235.093888842666	0.121439558052281	0.15229681598123	0.797387373267527	0.425226090240118	0.999963202828308
ENSMUSG00000031574.8	123.122642870835	0.0964941368420713	0.160988603267381	0.599384893611426	0.548916248294224	0.999963202828308
ENSMUSG00000031575.18	669.258673467222	0.0158567365090992	0.122162642514975	0.12980020882534	0.89672449769441	0.999963202828308
ENSMUSG00000031576.16	6.95936378983354	0.0505240244677406	0.695080048819643	0.0726880660055464	0.942054345374981	0.999963202828308
ENSMUSG00000037260.8	851.475189673711	0.0160981718202385	0.135815449964408	0.11852975360651	0.905647921292268	0.999963202828308
ENSMUSG00000037251.5	277.248470096083	-0.00406921962456112	0.148136578155332	-0.0274693777541848	0.978085363638919	0.999963202828308
ENSMUSG00000015994.10	969.04445828327	0.0838801954954336	0.183399358871351	0.457363624451234	0.647409705397374	0.999963202828308
ENSMUSG00000110183.1	105.822461270533	0.0285561607919292	0.207776228431217	0.137437092816335	0.890685313388486	0.999963202828308
ENSMUSG00000109640.1	71.8068245499339	-0.0725507228228646	0.225058264028497	-0.322364180386988	0.74717681690985	0.999963202828308
ENSMUSG00000085437.8	37.1747666880718	-0.173545598778239	0.262439179462276	-0.66127930720491	0.508433209305686	0.999963202828308
ENSMUSG00000037234.17	4459.4327600506	-0.0231472453519028	0.136513972166515	-0.169559532878207	0.86535654970338	0.999963202828308
ENSMUSG00000110120.1	23.14329389898	-0.158414406534296	0.363399235636415	-0.435923884806383	0.66289195508914	0.999963202828308
ENSMUSG00000013878.18	408.574128829825	-0.0995880700192782	0.142737736586899	-0.697699658132446	0.485365042011253	0.999963202828308
ENSMUSG00000110317.1	95.2782543205298	0.288358072564528	0.19078639617228	1.51141841530536	0.130681880396271	0.999963202828308
ENSMUSG00000109850.1	39.0211756629503	-0.183135833521812	0.272534747172198	-0.6719724197447	0.501601254607133	0.999963202828308
ENSMUSG00000037214.12	156.4366112096	0.0263469452710885	0.167842162067209	0.156974534566222	0.875264917739958	0.999963202828308
ENSMUSG00000109680.1	8.74341979013216	0.333789844648293	0.535565131081328	0.623247902592832	0.533121627329847	0.999963202828308
ENSMUSG00000100335.2	2.15268745989668	0.615194432291769	1.07184301626158	0.573959453910954	0.565995239073479	0.999963202828308
ENSMUSG00000110345.1	4.4262927402231	0.0105324713204234	0.674034842685394	0.0156260042558949	0.98753275981776	0.999963202828308
ENSMUSG00000109954.1	72.5070126316385	0.117205236028642	0.26770038704862	0.437822437691712	0.661515004407917	0.999963202828308
ENSMUSG00000085795.8	750.394595812316	0.0485570264681012	0.169209755314751	0.286963516836125	0.774140255230895	0.999963202828308
ENSMUSG00000109603.1	25.0696142115274	0.0518914448174777	0.304266442841731	0.170546065917857	0.864580709599403	0.999963202828308
ENSMUSG00000031483.8	1139.73161744382	0.0662685101708024	0.177777686747915	0.372760560580191	0.709326658701104	0.999963202828308
ENSMUSG00000091154.2	57.7258980492158	-0.155533459918938	0.225003618439612	-0.691248705232182	0.489409260839552	0.999963202828308
ENSMUSG00000031485.15	1255.12316313089	0.0402532919044315	0.109737850349725	0.36681319869259	0.713758361760269	0.999963202828308
ENSMUSG00000031486.15	560.968824103699	-0.103342570677127	0.189380384834418	-0.545687827002162	0.585280540972984	0.999963202828308
ENSMUSG00000031487.5	157.645949562018	0.125949738076022	0.151601879990311	0.830792718956201	0.406090736567557	0.999963202828308
ENSMUSG00000097262.2	17.0235673143134	-0.0600724073470029	0.353592473206474	-0.169891646171791	0.865095351005704	0.999963202828308
ENSMUSG00000109719.1	2.93447405316259	-1.30904745896172	0.923262788324983	-1.41784925756256	0.156234779582725	0.999963202828308
ENSMUSG00000031488.14	170.950174327682	-0.19976238906242	0.148080083786151	-1.34901591054544	0.177331855681417	0.999963202828308
ENSMUSG00000039720.7	7.77663785518177	0.174906519595497	0.654750509330312	0.267134606392889	0.789365523398353	0.999963202828308
ENSMUSG00000109674.1	254.666346449029	0.133826410888098	0.283327160030477	0.47233880039493	0.636684979675812	0.999963202828308
ENSMUSG00000031489.15	1492.39766520181	0.13666471989182	0.355123675558707	0.384836971730507	0.700358205245929	0.999963202828308
ENSMUSG00000031490.6	944.579447892752	0.104959800690466	0.186976157104122	0.561353930448026	0.574556283437845	0.999963202828308
ENSMUSG00000109953.1	38.7404636008775	-0.0810067176208142	0.36833496188341	-0.219926767762153	0.825928188980331	0.999963202828308
ENSMUSG00000110333.1	2.09290077445262	-0.85013836963825	1.13365476670805	-0.749909403289431	0.453309270729017	0.999963202828308
ENSMUSG00000063626.6	10.9843644686355	-0.101701438813344	0.492922234007168	-0.206323496480512	0.836538225827455	0.999963202828308
ENSMUSG00000110331.1	168.804258003348	0.0146385070288997	0.144953310759689	0.100987738411633	0.919560193742459	0.999963202828308
ENSMUSG00000039661.14	89.4884124833353	0.251395341167547	0.455154432584245	0.552329765833964	0.580722440619471	0.999963202828308
ENSMUSG00000039328.11	83.2168550372579	0.153098374666145	0.200696079415844	0.762836898018937	0.445560672806183	0.999963202828308
ENSMUSG00000088252.1	152.182477301653	-0.104103519553659	0.236829370847115	-0.439571828364407	0.660247248295195	0.999963202828308
ENSMUSG00000031577.10	432.565932630916	0.0167795312685322	0.138982934576785	0.120730874762627	0.903904203337357	0.999963202828308
ENSMUSG00000031578.5	333.219825574246	-0.0829433008631965	0.182103631999964	-0.455473072954487	0.648768935255643	0.999963202828308
ENSMUSG00000083588.1	2.59860867250903	-0.188148589436618	0.932531201600217	-0.20176117336745	0.840103436430742	0.999963202828308
ENSMUSG00000046152.16	188.93293447965	0.0579427226921983	0.218687371031822	0.264956876196416	0.791042682641707	0.999963202828308
ENSMUSG00000093862.2	25.1253898806733	-0.231482727527337	0.306322992984807	-0.755681854867546	0.449839965714049	0.999963202828308
ENSMUSG00000118541.1	3.78403794655283	-0.0424967197686995	0.842869577895967	-0.0504190931588526	0.959788421594956	0.999963202828308
ENSMUSG00000062991.9	246.243939295947	0.233702270613871	0.356693228795297	0.655191216842499	0.512344648572494	0.999963202828308
ENSMUSG00000083557.1	91.1062516873728	0.153659090474474	0.218547761709086	0.703091577204132	0.481998680859214	0.999963202828308
ENSMUSG00000031583.13	932.161919086651	-0.103257120359316	0.135215382408365	-0.763649212982804	0.445076313593464	0.999963202828308
ENSMUSG00000049184.6	175.090760899298	0.0943323672157098	0.191393878951337	0.492870345345237	0.622104201929042	0.999963202828308
ENSMUSG00000009628.14	11.5226961567857	0.177562135147645	0.470312157402425	0.377541027491902	0.705771580743425	0.999963202828308
ENSMUSG00000009630.10	632.361836734986	-0.0265928663476816	0.205216520392247	-0.129584432563482	0.896895220401194	0.999963202828308
ENSMUSG00000052906.7	419.96661776027	-0.0536663100733743	0.184760855039451	-0.29046363777606	0.771461565049523	0.999963202828308
ENSMUSG00000088856.1	223.415528123473	-0.148735296749266	0.260530269539327	-0.570894495339303	0.568071162576281	0.999963202828308
ENSMUSG00000031584.16	1170.63550503277	-0.166043298251083	0.166984322814565	-0.994364593348518	0.320045399142875	0.999963202828308
ENSMUSG00000094500.2	13.1017029660091	0.728627860122138	0.452635053336049	1.60974686947452	0.107453128364178	0.999963202828308
ENSMUSG00000031585.13	309.270042078683	-0.0475795972059582	0.179559383106744	-0.264979731956826	0.791025075444889	0.999963202828308
ENSMUSG00000097442.1	123.992640024239	-0.0411732645423721	0.279466417870611	-0.147328129283264	0.882873030774165	0.999963202828308
ENSMUSG00000098166.1	39.5826826163946	0.017285039247654	0.322424904315855	0.0536095041551791	0.957246284182259	0.999963202828308
ENSMUSG00000031586.17	1325.2831801957	0.00326449453900319	0.177108818446449	0.0184321400122165	0.985294112772043	0.999963202828308
ENSMUSG00000054618.8	23.3468120102629	0.156332566596357	0.369871197961012	0.422667586603583	0.672537807644292	0.999963202828308
ENSMUSG00000031516.11	475.792061618683	0.0310024885761455	0.166237620913204	0.186495020837266	0.85205658316171	0.999963202828308
ENSMUSG00000063412.4	176.874507241426	-0.0732382442284136	0.284393076209699	-0.25752470912622	0.796773743233262	0.999963202828308
ENSMUSG00000031513.8	995.130112421633	-0.0954764174146096	0.147619182487914	-0.646775139961411	0.517777484069115	0.999963202828308
ENSMUSG00000031532.6	3242.95379167355	0.0104015855210188	0.14712404576974	0.0706994255534411	0.943636978037013	0.999963202828308
ENSMUSG00000095202.2	2.3656641935648	0.474246769609186	0.980479598505311	0.483688564588341	0.628606910069439	0.999963202828308
ENSMUSG00000109819.1	6.19007601612398	0.421350504823091	0.596785150316306	0.706033829092042	0.480167100092736	0.999963202828308
ENSMUSG00000109846.1	3.09489938650313	0.3474519556382	0.938446720097128	0.370241536570386	0.711202530355442	0.999963202828308
ENSMUSG00000031530.6	538.611025679608	0.186305236064216	0.305696926279484	0.609444256871219	0.542230010519878	0.999963202828308
ENSMUSG00000031529.5	2087.84679269071	-0.0383777343229594	0.0999097565049218	-0.384123990143733	0.700886551368587	0.999963202828308
ENSMUSG00000054247.6	76.0546685234006	-0.247738589289626	0.304033420441111	-0.814839990058302	0.415163906970726	0.999963202828308
ENSMUSG00000110361.1	10.3290241936348	-0.0789381134463734	0.477955968965468	-0.165157710274514	0.868819850396161	0.999963202828308
ENSMUSG00000109773.1	2.7172765248977	0.247402787948961	0.914907043426755	0.270413032369193	0.786842515069513	0.999963202828308
ENSMUSG00000109698.1	26.7527005140799	-0.411616261217406	0.557247212543944	-0.738660063167111	0.46011344226007	0.999963202828308
ENSMUSG00000046794.9	3483.66597296636	0.109740736980222	0.402568566902024	0.272601355403216	0.785159669929068	0.999963202828308
ENSMUSG00000031527.7	472.588088953056	-0.200892985114175	0.206214744455059	-0.974193119144087	0.329960660517452	0.999963202828308
